DYNAMIXEL Graph,2
MX-12W,360
ItemCount,4
Realtime Tick,#000000,0,1,0
Present Speed,#ffff00,0,1,0
Goal Position,#ff0000,0,1,0
Present Position,#0055ff,0,1,0
Time[ms],Realtime Tick,Present Speed,Goal Position,Present Position
45189,391,1185,4090,2033
45201,403,1185,4090,1914
45219,421,1183,4090,1736
45234,436,1183,4090,1588
45259,461,1183,4090,1342
45269,471,1183,4090,1243
45282,484,1182,4090,1114
45299,501,1183,4090,943
45313,515,1185,4090,803
45329,531,1186,4090,640
45349,551,1186,4090,437
45361,563,1187,4090,316
45379,581,1187,4090,131
45393,595,1186,4090,4091
45419,621,1183,4090,3831
45429,631,1184,4090,3734
45442,644,1183,4090,3608
45459,661,1182,4090,3439
45473,675,1183,4090,3300
45499,701,1183,4090,3042
45509,711,1181,4090,2942
45521,723,1181,4090,2822
45539,741,1186,4090,2635
45554,756,1186,4090,2494
45579,781,1185,4090,2230
45589,791,1186,4090,2127
45601,803,1188,4090,2005
45618,820,1182,4090,1842
45633,835,1178,4090,1697
45659,861,1185,4090,1436
45669,871,1183,4090,1339
45681,883,1183,4090,1221
45699,901,1185,4090,1038
45713,915,1186,4090,896
45739,941,1184,4090,638
45749,951,1184,4090,536
45761,963,1185,4090,415
45779,981,1186,4090,232
45793,995,1187,4090,92
45809,1011,1186,4090,4025
45829,1031,1182,4090,3828
45841,1043,1183,4090,3708
45859,1061,1182,4090,3533
45873,1075,1181,4090,3396
45899,1101,1182,4090,3138
45908,1110,1181,4090,3051
45921,1123,1182,4090,2917
45939,1141,1187,4090,2743
45953,1155,1187,4090,2589
45979,1181,1185,4090,2328
45989,1191,1184,4090,2227
46001,1203,1185,4090,2105
46019,1221,1183,4090,1928
46033,1235,1182,4090,1790
46049,1251,1181,4090,1634
46070,1272,1181,4090,1436
46081,1283,1185,4090,1313
46099,1301,1184,4090,1133
46114,1316,1182,4090,997
46129,1331,1181,4090,837
46149,1351,1186,4090,631
46162,1364,1186,4090,502
46179,1381,1187,4090,327
46193,1395,1188,4090,186
46219,1421,1185,4090,4023
46229,1431,1181,4090,3926
46241,1443,1184,4090,3803
46259,1461,1183,4090,3628
46273,1475,1180,4090,3493
46299,1501,1179,4090,3246
46309,1511,1184,4090,3130
46321,1523,1183,4090,3013
46339,1541,1182,4090,2832
46353,1555,1183,4090,2691
46388,1590,1178,4090,2349
46401,1603,1149,4090,2276
46419,1621,1073,4090,2259
46433,1635,9,4090,2295
46460,1662,50,4090,2379
46470,1672,43,4090,2398
46482,1684,24,4090,2402
46499,1701,4,4090,2402
46514,1716,1028,4090,2393
46529,1731,1032,4090,2385
46549,1751,1027,4090,2384
46561,1763,0,4090,2384
46579,1781,0,4090,2384
46593,1795,0,4090,2384
46609,1811,0,4090,2384
46629,1831,0,4090,2384
46641,1843,0,4090,2384
46659,1861,0,4090,2384
46673,1875,0,4090,2384
46698,1900,0,4090,2384
46709,1911,0,4090,2384
46721,1923,0,4090,2384
46740,1942,0,4090,2384
46753,1955,0,4090,2384
46769,1971,0,4090,2384
46785,1987,0,4090,2384
46809,2011,0,4090,2384
46819,2021,0,4090,2384
46833,2035,0,4090,2384
46849,2051,0,4090,2384
46865,2067,0,4090,2384
46889,2091,0,4090,2384
46899,2101,0,4090,2384
46913,2115,0,4090,2384
46939,2141,0,4090,2384
46949,2151,0,4090,2384
46961,2163,0,4090,2384
46979,2181,0,4090,2384
46993,2195,0,4090,2384
47019,2221,0,4090,2384
47029,2231,0,4090,2384
47041,2243,0,4090,2384
47069,2271,0,4090,2384
47079,2281,0,4090,2384
47089,2291,0,4090,2384
47109,2311,0,4090,2384
47121,2323,0,4090,2384
47139,2341,0,4090,2384
47153,2355,0,4090,2384
47170,2372,0,4090,2384
47185,2387,0,4090,2384
47210,2412,0,4090,2384
47219,2421,0,4090,2384
47233,2435,0,4090,2384
47249,2451,0,4090,2384
47269,2471,0,4090,2384
47281,2483,0,4090,2384
47299,2501,0,4090,2384
47313,2515,0,4090,2384
47339,2541,0,4090,2384
47349,2551,0,4090,2384
47362,2564,0,4090,2384
47377,2579,0,4090,2384
47399,2601,0,4090,2384
47409,2611,0,4090,2384
47429,2631,0,4090,2384
47441,2643,0,4090,2384
47459,2661,0,4090,2384
47473,2675,0,4090,2384
47489,2691,0,4090,2384
47505,2707,0,4090,2384
47529,2731,0,4090,2384
